longitude,latitude,altitude,ground_speed
72.977782,20.860718,0,3.333333
72.97824,20.860731,0,5.277778
72.9802,20.860707,0,4.166667
72.980529,20.860507,0,4.444444
72.980644,20.860118,0,3.333333
72.980791,20.858189,0,0
72.981018,20.857316,0,9.166667
72.981027,20.856551,0,7.5
72.9812,20.855998,0,7.222222
72.982818,20.854047,0,9.722222
72.983818,20.853782,0,11.111111
72.984938,20.853518,0,11.666667
72.989058,20.85316,0,5.555556
72.989182,20.853064,0,5.277778
72.989258,20.8526,0,3.333333
72.989342,20.852173,0,6.111111
72.989707,20.851602,0,8.055556
72.9904,20.851098,0,9.444444
72.990618,20.850727,0,0
72.990618,20.850727,0,9.166667
72.990662,20.849793,0,10.555556
72.990076,20.845756,0,7.222222
72.990004,20.845376,0,4.722222
72.990036,20.844984,0,6.388889
72.990418,20.844593,0,3.055556
72.993551,20.841207,0,11.666667
72.994902,20.838233,0,10.833333
72.994858,20.837504,0,0
72.994858,20.837504,0,11.666667
72.994613,20.836393,0,12.5
72.994413,20.835256,0,12.5
72.994444,20.832389,0,10.833333
72.995009,20.831509,0,11.388889
72.995391,20.828387,0,12.777778
72.99552,20.823724,0,11.944444
72.996591,20.819467,0,10.555556
72.996591,20.818056,0,0
72.996591,20.818056,0,0
72.996689,20.817878,0,5.555556
72.99684,20.817824,0,5.555556
73.001524,20.816791,0,10.833333
73.005196,20.814431,0,11.666667
73.005667,20.813453,0,11.944444
73.006049,20.812384,0,12.222222
73.006524,20.809238,0,11.944444
73.006178,20.808193,0,11.944444
73.005827,20.807118,0,0
73.005449,20.806053,0,12.222222
73.003916,20.802127,0,3.055556
73.003111,20.798618,0,9.166667
73.003702,20.794133,0,7.777778
73.003836,20.793487,0,0
73.003969,20.793131,0,4.166667
73.004267,20.793204,0,4.444444
73.0064,20.793627,0,10
73.011773,20.79266,0,11.944444
73.016373,20.792011,0,12.222222
73.019698,20.790973,0,12.222222
73.020742,20.790478,0,0
73.021951,20.790484,0,12.5
73.026511,20.790787,0,10.555556
73.031324,20.791684,0,11.388889
73.033613,20.7914,0,12.222222
73.038391,20.791011,0,12.222222
73.040649,20.79058,0,0
73.041724,20.79022,0,12.222222
73.045427,20.787333,0,12.5
73.047858,20.786593,0,13.611111
73.052756,20.78586,0,12.777778
73.057333,20.785338,0,10.277778
73.060516,20.786336,0,0
73.061529,20.786702,0,11.388889
73.064378,20.787716,0,4.444444
73.064644,20.787787,0,3.055556
73.064796,20.78758,0,4.166667
73.064707,20.787038,0,6.666667
73.063858,20.783464,0,1.944444
73.062644,20.779233,0,0
73.062644,20.779233,0,11.388889
73.062378,20.778236,0,11.388889
73.061049,20.773922,0,13.611111
73.059396,20.769091,0,13.888889
73.05832,20.765527,0,13.333333
73.056907,20.760962,0,10.833333
73.055929,20.759189,0,0
73.055204,20.758182,0,14.166667
73.053444,20.755813,0,16.388889
73.051742,20.753524,0,15
73.049187,20.749498,0,12.777778
73.047729,20.747551,0,13.333333
73.045884,20.745984,0,12.222222
73.044716,20.74552,0,13.611111
73.042227,20.744711,0,13.055556
73.039964,20.743891,0,0
73.038911,20.743289,0,12.777778
73.035791,20.740051,0,12.5
73.033533,20.736096,0,12.222222
73.032204,20.733496,0,0
73.032151,20.73338,0,2.777778
73.030351,20.729498,0,12.222222
73.029844,20.728458,0,12.5
73.027689,20.724464,0,0
73.027689,20.724464,0,11.944444
73.026667,20.723807,0,12.5
73.022889,20.721609,0,11.111111
73.021622,20.720442,0,7.777778
73.02128,20.719847,0,7.5
73.019378,20.716127,0,14.166667
73.018493,20.715424,0,10.833333
73.013778,20.713711,0,0
73.013778,20.713711,0,12.777778
73.012671,20.713178,0,12.5
73.008169,20.711976,0,13.055556
73.004324,20.711444,0,14.166667
72.99952,20.708729,0,14.722222
72.997431,20.707191,0,13.888889
72.992929,20.70476,0,0
72.992929,20.70476,0,13.333333
72.991791,20.704156,0,13.333333
72.987787,20.701367,0,13.055556
72.986604,20.699336,0,12.5
72.985458,20.698873,0,13.333333
72.984222,20.698538,0,13.888889
72.979142,20.697587,0,13.611111
72.974738,20.694691,0,13.888889
72.973769,20.693836,0,0
72.9728,20.692998,0,13.611111
72.969102,20.689509,0,13.333333
72.967187,20.68768,0,14.166667
72.963209,20.683998,0,14.166667
72.960916,20.682667,0,13.888889
72.956987,20.680433,0,0
72.956987,20.680433,0,2.5
72.956564,20.680189,0,3.055556
72.952524,20.677536,0,13.333333
72.951089,20.675553,0,13.055556
72.951058,20.674369,0,13.333333
72.95028,20.66956,0,12.777778
72.949858,20.667598,0,10.277778
72.95008,20.666642,0,0
72.95008,20.666642,0,11.666667
72.95044,20.665551,0,13.333333
72.951324,20.663142,0,13.611111
72.952538,20.658669,0,12.777778
72.952751,20.654056,0,14.166667
72.956298,20.650849,0,12.5
72.956596,20.649653,0,13.333333
72.956849,20.648447,0,13.333333
72.957107,20.647222,0,0
72.957373,20.646004,0,13.888889
72.957916,20.643644,0,12.5
72.959093,20.639007,0,13.888889
72.95952,20.637798,0,14.166667
72.960938,20.633,0,13.611111
72.960373,20.630591,0,13.611111
72.959107,20.626002,0,0
72.959107,20.626002,0,11.111111
72.959116,20.625087,0,9.444444
72.960036,20.621051,0,13.333333
72.960991,20.616396,0,12.777778
72.961951,20.611618,0,12.5
72.962324,20.609216,0,14.166667
72.961747,20.605622,0,0
72.96132,20.604618,0,11.111111
72.957689,20.601787,0,13.611111
72.95376,20.598916,0,13.055556
72.950747,20.595218,0,13.333333
72.950729,20.593064,0,9.722222
72.95092,20.592267,0,8.333333
72.951324,20.591058,0,0
72.951538,20.590384,0,8.333333
72.952889,20.585949,0,15.277778
72.953529,20.583662,0,12.5
72.954867,20.578987,0,13.611111
72.955782,20.575413,0,12.5
72.955613,20.57246,0,8.611111
72.955511,20.571624,0,0
72.955436,20.570598,0,12.222222
72.955049,20.5661,0,12.777778
72.954676,20.561887,0,10.833333
72.95468,20.559987,0,9.722222
72.955413,20.556593,0,0
72.955498,20.556227,0,0
72.955498,20.556227,0,0
72.955498,20.556227,0,0
72.95552,20.555984,0,1.944444
72.955893,20.554356,0,3.611111
72.955987,20.553978,0,4.444444
72.956262,20.552598,0,3.888889
72.956627,20.551013,0,0
72.956796,20.550144,0,10.555556
72.957818,20.545671,0,12.222222
72.958084,20.544564,0,12.222222
72.958342,20.543536,0,11.666667
72.960129,20.539327,0,11.944444
72.961418,20.537458,0,11.944444
72.961684,20.536367,0,12.777778
72.961516,20.535236,0,12.777778
72.960311,20.533176,0,13.055556
72.959702,20.532189,0,0
72.95928,20.531118,0,13.055556
72.958991,20.526622,0,11.388889
72.958938,20.525653,0,10
72.958604,20.523951,0,9.722222
72.958151,20.523091,0,11.388889
72.957436,20.522211,0,12.777778
72.953644,20.51916,0,13.333333
72.951622,20.517738,0,11.666667
72.949982,20.516622,0,0
72.949058,20.515991,0,12.777778
72.945978,20.513918,0,11.388889
72.945191,20.513198,0,11.944444
72.944689,20.512162,0,13.055556
72.944284,20.510964,0,14.166667
72.943511,20.508727,0,12.5
72.942964,20.505387,0,12.777778
72.943938,20.502067,0,11.944444
72.94388,20.500956,0,12.777778
72.943489,20.499776,0,14.166667
72.943093,20.498622,0,0
72.942764,20.497604,0,11.388889
72.941231,20.49302,0,11.944444
72.940324,20.490989,0,10.555556
72.939604,20.490331,0,10
72.938764,20.489422,0,1.944444
72.939062,20.489193,0,0
72.939062,20.489193,0,0
72.939062,20.489193,0,1.944444
72.939196,20.489093,0,0
72.939196,20.489093,0,0
72.939196,20.489093,0,0
72.939196,20.489093,0,0
72.939196,20.489093,0,0
72.938178,20.489236,0,1.944444
72.936693,20.487736,0,8.888889
72.936271,20.486949,0,9.444444
72.935622,20.485027,0,12.222222
72.935484,20.48398,0,11.388889
72.935004,20.480462,0,7.777778
72.933333,20.478442,0,0
72.93268,20.477627,0,11.666667
72.932,20.476789,0,11.666667
72.928858,20.472944,0,13.611111
72.925658,20.469091,0,13.055556
72.92488,20.468142,0,13.333333
72.921698,20.464324,0,10
72.920676,20.462898,0,10.555556
72.920342,20.461811,0,0
72.920342,20.461811,0,14.166667
72.920356,20.460489,0,13.611111
72.920227,20.458533,0,10.277778
72.919778,20.454849,0,13.611111
72.919098,20.450282,0,12.222222
72.918747,20.447942,0,13.333333
72.918236,20.443402,0,12.5
72.917938,20.441087,0,0
72.917778,20.439933,0,12.777778
72.917311,20.436211,0,3.333333
72.917227,20.435493,0,0
72.916978,20.433462,0,7.777778
72.916724,20.430902,0,10.277778
72.917938,20.425902,0,12.777778
72.918182,20.424818,0,11.666667
72.918044,20.423776,0,11.388889
72.917551,20.422831,0,11.388889
72.916182,20.421158,0,11.666667
72.915422,20.419184,0,12.222222
72.915742,20.418096,0,12.777778
72.916382,20.41708,0,13.333333
72.916987,20.413496,0,13.611111
72.916933,20.412331,0,0
72.916933,20.412331,0,11.666667
72.916849,20.41134,0,10
72.916764,20.41038,0,11.111111
72.915773,20.405671,0,7.777778
72.914689,20.401842,0,11.388889
72.913347,20.397784,0,10.833333
72.912827,20.395751,0,0
72.912538,20.3947,0,11.944444
72.911467,20.390164,0,0
72.911467,20.390164,0,13.333333
72.919684,20.373769,0,10.555556
72.922378,20.369962,0,12.222222
72.922889,20.368971,0,0
72.922889,20.368971,0,12.222222
72.9226,20.366809,0,10.833333
72.921409,20.364616,0,9.444444
72.919867,20.362951,0,13.888889
72.918938,20.362002,0,0
72.918938,20.362002,0,14.166667
72.911062,20.353913,0,14.166667
72.909507,20.352302,0,10.555556
72.908484,20.350349,0,13.333333
72.908853,20.347758,0,15
72.909742,20.345413,0,0
72.909742,20.345413,0,12.222222
72.909667,20.341044,0,13.055556
72.906969,20.338471,0,0
72.902169,20.314224,0,11.944444
72.902018,20.313187,0,9.722222
72.901907,20.311587,0,0
72.901907,20.311587,0,0
72.902098,20.311133,0,2.222222
72.902244,20.310978,0,0
72.902244,20.310978,0,0
72.902244,20.310978,0,0
72.9018,20.310833,0,0
72.9018,20.310833,0,0
72.9018,20.310833,0,1.944444
72.901587,20.310229,0,5.277778
72.901587,20.310229,0,5.277778
72.901102,20.307162,0,0
72.89216,20.279013,0,12.5
72.890564,20.277218,0,12.777778
72.8898,20.276336,0,0
72.886667,20.271956,0,2.5
72.88604,20.272369,0,0
72.885702,20.27264,0,0
72.885702,20.27264,0,1.944444
72.885027,20.273027,0,2.777778
72.884733,20.273116,0,3.055556
72.883973,20.273451,0,2.5
72.883933,20.273698,0,4.166667
72.884169,20.274142,0,5.833333
72.885298,20.276833,0,2.222222
72.883924,20.277569,0,3.611111
72.883102,20.277942,0,0
72.882582,20.278127,0,5.833333
72.879876,20.279271,0,6.944444
72.875747,20.280627,0,7.5
72.873529,20.28166,0,7.222222
72.873071,20.281842,0,5.277778
72.872542,20.281544,0,6.944444
72.87104,20.280609,0,0
72.870178,20.280067,0,10.555556
72.868942,20.279311,0,2.777778
72.868538,20.279231,0,4.722222
72.867187,20.279096,0,8.611111
72.864236,20.279016,0,11.111111
72.863573,20.279158,0,9.722222
72.862716,20.27974,0,11.388889
72.861809,20.280351,0,11.388889
72.858484,20.282971,0,11.388889
72.856751,20.284289,0,0
72.855867,20.284918,0,11.388889
72.855018,20.285489,0,10
72.854716,20.285507,0,10
72.853729,20.285424,0,10
72.851951,20.285247,0,7.777778
72.851516,20.285244,0,4.166667
72.851458,20.285333,0,4.444444
72.850427,20.287996,0,0
72.849978,20.288822,0,4.444444
72.849382,20.293142,0,9.444444
72.849173,20.294838,0,8.888889
72.849089,20.295651,0,8.611111
72.848684,20.298744,0,8.611111
72.848747,20.299387,0,7.222222
72.849169,20.29988,0,5.555556
72.849502,20.300231,0,4.722222
72.850587,20.301438,0,0
72.850587,20.301438,0,4.444444
72.850782,20.301684,0,2.777778
72.851804,20.302893,0,6.388889
72.852058,20.303127,0,2.222222
72.852262,20.303029,0,2.5
72.85396,20.301653,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
72.855018,20.301847,0,0
